Clean SKU,Stripped SKU,ORDER CODE,BRAND,Unnamed: 4,Unnamed: 5,LIST PRICE,DEALERS DISCOUNT,Unnamed: 8,Our Price,Our Price Values,Unnamed: 11,Compared to Sage,Compared to Generated
BEI-S50293,BEI-S50293,BEI-S50293,INOXSERV,INDUCTION CHAFING DISH WITH HYDRAULIC GLASS LID - ROUND,,7000,0.25,0.3,5250.0,5250.0,,BEI-S50293,BEI-S50293
BEI-S50290,BEI-S50290WRONG CODE IN CATALOGUE,"BEI-S50290
WRONG CODE IN CATALOGUE",INOXSERV,STAND FOR CHAFING DISH - ROUND,,1800,0.25,0.3,1350.0,1350.0,,,
BEI-S50288,BEI-S50288,BEI-S50288,INOXSERV,INDUCTION SOUP STATION WITH HYDRAULIC GLASS LID - ROUND,,7400,0.25,0.3,5550.0,5550.0,,BEI-S50288,BEI-S50288
BEI-S50280,BEI-S50280WRONG CODE IN CATALOGUE,"BEI-S50280
WRONG CODE IN CATALOGUE",INOXSERV,STAND FOR BUFFET SOUP STATION - ROUND,,1800,0.25,0.3,1350.0,1350.0,,,
BEI-S305T,BEI-S305T,BEI-S305T,INOXSERV,HEATING ELEMENT WITH CONTROLLER - 250mm,,1200,0.25,0.3,900.0,900.0,,BEI-S305T,BEI-S305T
BEI-S205T,BEI-S205T,BEI-S205T,INOXSERV,HEATING ELEMENT WITH CONTROLLER - 175mm,,1200,0.25,0.3,900.0,900.0,,BEI-S205T,BEI-S205T
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 130,PAGE 130,PAGE 130,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
ISC-BT-200T1,ISC-BT-200T1,ISC-BT-200T1,SMARTCHEF-I,DROP IN / COUNTERSUNK - TOUCH CONTROL - SQUARE,P,1400,0.25,0.3,1050.0,1050.0,,ISC-BT-200T1,ISC-BT-200T1
ISC-BT100T,ISC-BT100T,ISC-BT100T,SMARTCHEF-I,DROP IN / COUNTERSUNK - TOUCH CONTROL - ROUND,P,1600,0.25,0.3,1200.0,1200.0,,ISC-BT100T,ISC-BT100T
ISC-BF100A,ISC-BF100A,ISC-BF100A,SMARTCHEF-I,TABLE TOP MODEL - MANUAL CONTROL - RECTANGULAR,P,3400,0.25,0.3,2550.0,2550.0,,ISC-BF100A,ISC-BF100A
ISC-BT70T,ISC-BT70T,ISC-BT70T,SMARTCHEF-I,IN-STAND MODEL - TOUCH CONTROL - ROUND,P,1400,0.25,0.3,1050.0,1050.0,,ISC-BT70T,ISC-BT70T
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 131,PAGE 131,PAGE 131,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
BEI-KS61363-2,BEI-KS61363-2,BEI-KS61363-2,INOXSERV,CHAFING DISH WITH SHOW WINDOW - RECTANGULAR,,5400,0.25,0.3,4050.0,4050.0,,BEI-KS61363-2,BEI-KS61363-2
BEI-KS51363,BEI-KS51363,BEI-KS51363,INOXSERV,CHAFING DISH WITH SHOW WINDOW - ROUND,,4600,0.25,0.3,3450.0,3450.0,,BEI-KS51363,BEI-KS51363
BEI-AT61363-2,BEI-AT61363-2,BEI-AT61363-2,INOXSERV,CHAFING DISH ROLL TOP - RECTANGULAR,,3600,0.25,0.3,2700.0,2700.0,,BEI-AT61363-2,BEI-AT61363-2
BEI-AT51363,BEI-AT51363,BEI-AT51363,INOXSERV,CHAFING DISH ROLL TOP - ROUND,,2600,0.25,0.3,1950.0,1950.0,,BEI-AT51363,BEI-AT51363
BEI-AT51388,BEI-AT51388,BEI-AT51388,INOXSERV,SOUP KETTLE ,,3400,0.25,0.3,2550.0,2550.0,,BEI-AT51388,BEI-AT51388
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 132,PAGE 132,PAGE 132,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
BEI-ZCK100P,BEI-ZCK100P,BEI-ZCK100P,INOXSERV,CHAFING DISH WITH LID,,1800,0.25,0.3,1350.0,1350.0,,BEI-ZCK100P,BEI-ZCK100P
BEI-KS62160-1,BEI-KS62160-1,BEI-KS62160-1,INOXSERV,CHAFING DISH NEUTRAL DISPLAY ,,6400,0.25,0.3,4800.0,4800.0,,BEI-KS62160-1,BEI-KS62160-1
BEI-SC62140-1,BEI-SC62140-1,BEI-SC62140-1,INOXSERV,CHAFING DISH COLD DISPLAY,,7400,0.25,0.3,5550.0,5550.0,,BEI-SC62140-1,BEI-SC62140-1
BEI-SK62160-1,BEI-SK62160-1,BEI-SK62160-1,INOXSERV,CHAFING DISH HEATED DISPLAY ,,7400,0.25,0.3,5550.0,5550.0,,BEI-SK62160-1,BEI-SK62160-1
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 133,PAGE 133,PAGE 133,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
GNF8020,GNF8020,GNF8020,INOXSERV,1/1 GN INSERT - 20MM DEEP,,145,0.25,0.3,108.75,108.75,,GNF8020,GNF8020
GNF8055,GNF8055,GNF8055,INOXSERV,1/1 GN INSERT - 55MM DEEP,,210,0.25,0.3,157.5,157.5,,GNF8055,GNF8055
GNF8065,GNF8065,GNF8065,INOXSERV,1/1 GN INSERT - 65MM DEEP,,220,0.25,0.3,165.0,165.0,,GNF8065,GNF8065
GNH8065,GNH8065,GNH8065,INOXSERV,1/2 GN INSERT - 65MM DEEP,,160,0.25,0.3,120.0,120.0,,GNH8065,GNH8065
GN2T8020,GN2T8020,GN2T8020,INOXSERV,2/3 GN INSERT - 20MM DEEP,,170,0.25,0.3,127.5,127.5,,GN2T8020,GN2T8020
GN2T8065,GN2T8065,GN2T8065,INOXSERV,2/3 GN INSERT - 65MM DEEP,,210,0.25,0.3,157.5,157.5,,GN2T8065,GN2T8065
GNT8040,GNT8040,GNT8040,INOXSERV,1/3 GN INSERT - 40MM DEEP,,100,0.25,0.3,75.0,75.0,,GNT8040,GNT8040
GNT8065,GNT8065,GNT8065,INOXSERV,1/3 GN INSERT - 65MM DEEP,,125,0.25,0.3,93.75,93.75,,GNT8065,GNT8065
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 134,PAGE 134,PAGE 134,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
SKI0010,SKI0010,SKI0010,INOXSERV,SOUP KETTLE - 10LT - BLACK,,1600,0.25,0.3,1200.0,1200.0,,SKI0010,SKI0010
SKI1010,SKI1010,SKI1010,INOXSERV,SOUP KETTLE - 10LT - STAINLESS STEEL,,1800,0.25,0.3,1350.0,1350.0,,SKI1010,SKI1010
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 135,PAGE 135,PAGE 135,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
BEI-AT90123-2,BEI-AT90123-2,BEI-AT90123-2,INOXSERV,CEREAL DISPENSER - DOUBLE (420 x 450 x 620mm HIGH) ,,7600,0.25,0.3,5700.0,5700.0,,BEI-AT90123-2,BEI-AT90123-2
BEI-AT90123,BEI-AT90123,BEI-AT90123,INOXSERV,CEREAL DISPENSER -SINGLE (420 x 230 x 620mm HIGH),,3800,0.25,0.3,2850.0,2850.0,,BEI-AT90123,BEI-AT90123
BEI-AT90133-2,BEI-AT90133-2,BEI-AT90133-2,INOXSERV,CEREAL DISPENSER - DOUBLE (380 x 480 x 660mm HIGH),,5800,0.25,0.3,4350.0,4350.0,,BEI-AT90133-2,BEI-AT90133-2
BEI-AT90133,BEI-AT90133,BEI-AT90133,INOXSERV,CEREAL DISPENSER - SINGLE (360 x 230 x 600mm HIGH) ,,3000,0.25,0.3,2250.0,2250.0,,BEI-AT90133,BEI-AT90133
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 136,PAGE 136,PAGE 136,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
BEI-AT90212-2,BEI-AT90212-2,BEI-AT90212-2,INOXSERV,JUICE DISPENSER - DOUBLE (365 x 450 x 535mm HIGH) ,,5800,0.25,0.3,4350.0,4350.0,,BEI-AT90212-2,BEI-AT90212-2
BEI-AT90212,BEI-AT90212,BEI-AT90212,INOXSERV,JUICE DISPENSER - SINGLE (365 x 230 x 535mm HIGH) ,,3000,0.25,0.3,2250.0,2250.0,,BEI-AT90212,BEI-AT90212
BEI-AT90512-2,BEI-AT90512-2,BEI-AT90512-2,INOXSERV,JUICE DISPENSER - DOUBLE (WITH CENTER ICE TUBE ),,4400,0.25,0.3,3300.0,3300.0,,BEI-AT90512-2,BEI-AT90512-2
BEI-AT90512,BEI-AT90512,BEI-AT90512,INOXSERV,JUICE DISPENSER - SINGLE (WITH CENTER ICE TUBE),,2200,0.25,0.3,1650.0,1650.0,,BEI-AT90512,BEI-AT90512
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 137,PAGE 137,PAGE 137,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
BEI-AT80019,BEI-AT80019,BEI-AT80019,INOXSERV,DELUXE COFFEE URN - 19 LITER,,4800,0.25,0.3,3600.0,3600.0,,BEI-AT80019,BEI-AT80019
BEI-AT80012,BEI-AT80012,BEI-AT80012,INOXSERV,DELUXE COFFEE URN - 12 LITER ,,3800,0.25,0.3,2850.0,2850.0,,BEI-AT80012,BEI-AT80012
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 141,PAGE 141,PAGE 141,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
PCY/EBF-10,PCY/EBF-10,PCY/EBF-10,POLARCAB,BLAST CHILLER - 10 PAN,P,82000,0.25,0.3,61500.0,61500.0,,PCY/EBF-10,PCY/EBF-10
PCY/EBF-05,PCY/EBF-05,PCY/EBF-05,POLARCAB,BLAST CHILLER - 5 PAN,P,44800,0.25,0.3,33600.0,33600.0,,PCY/EBF-05,PCY/EBF-05
PCY/EBF-03,PCY/EBF-03,PCY/EBF-03,POLARCAB,BLAST CHILLER - 3 PAN,P,36000,0.25,0.3,27000.0,27000.0,,PCY/EBF-03,PCY/EBF-03
BCM0511,BCM0511,"BCM0511
",MEC COLD,"BLAST CHILLERS / SHOCK FREEZERS - (5 PAN)
PRICE VALID WHILE STOCKS LAST",P,44800,0.25,0.3,33600.0,33600.0,,,
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 142,PAGE 142,PAGE 142,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
CRY-ECO-E1400D,CRY-ECO-E1400D,CRY-ECO-E1400D,CRYSTAL,"DOUBLE DOOR UPRIGHT FREEZER
PRICE VALID WHILE STOCKS LAST",P,52000,0.25,0.3,39000.0,39000.0,,CRY-ECO-E1400D,CRY-ECO-E1400D
CRY-ECO-E700D,CRY-ECO-E700D,CRY-ECO-E700D,CRYSTAL,"SINGLE DOOR UPRIGHT FREEZER
PRICE VALID WHILE STOCKS LAST",P,36400,0.25,0.3,27300.0,27300.0,,CRY-ECO-E700D,CRY-ECO-E700D
OGS0021,OGS0021,OGS0021,SMARTCHEF,2/1 GN GRIDS,,800,0.25,0.3,600.0,600.0,,OGS0021,OGS0021
XECO-YELK53623L,XECO-YELK53623L,XECO-YELK53623L,CRYSTAL,SHELF RUNNERS (LEFT SIDE),,200,0.25,0.3,150.0,150.0,,XECO-YELK53623L,XECO-YELK53623L
XECO-YELK53624L,XECO-YELK53624L,XECO-YELK53624L,CRYSTAL,SHELF RUNNERS (RIGHT SIDE),,200,0.25,0.3,150.0,150.0,,XECO-YELK53624L,XECO-YELK53624L
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 143,PAGE 143,PAGE 143,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
PCY/MBF8117,PCY/MBF8117,PCY/MBF8117,POLARCAB,DOUBLE DOOR UPRIGHT FRIDGE ,P,43200,0.25,0.3,32400.0,32400.0,,PCY/MBF8117,PCY/MBF8117
PCY/MBF8116,PCY/MBF8116,PCY/MBF8116,POLARCAB,SINGLE DOOR UPRIGHT FRIDGE,P,30800,0.25,0.3,23100.0,23100.0,,PCY/MBF8116,PCY/MBF8116
PCY/MBF8114,PCY/MBF8114,PCY/MBF8114,POLARCAB,DOUBLE DOOR UPRIGHT FREEZER,P,52000,0.25,0.3,39000.0,39000.0,,PCY/MBF8114,PCY/MBF8114
PCY/MBF8113,PCY/MBF8113,PCY/MBF8113,POLARCAB,SINGLE DOOR UPRIGHT FREEZER,P,36400,0.25,0.3,27300.0,27300.0,,PCY/MBF8113,PCY/MBF8113
OGS0021,OGS0021,OGS0021,SMARTCHEF,2/1 GN GRIDS,,800,0.25,0.3,600.0,600.0,,OGS0021,OGS0021
XPCY-80037407,XPCY-80037407,XPCY-80037407,POLARCAB,SHELF RUNNERS (LEFT SIDE),,270,0.25,0.3,202.5,202.5,,XPCY-80037407,XPCY-80037407
XPCY-80037408,XPCY-80037408,XPCY-80037408,POLARCAB,SHELF RUNNERS (RIGHT SIDE),,270,0.25,0.3,202.5,202.5,,XPCY-80037408,XPCY-80037408
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 144,PAGE 144,PAGE 144,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
PCG/SF58VS,PCG/SF58VS,PCG/SF58VS,POLARCAB, UPRIGHT FREEZER - 580LT ,P,26800,0.25,0.3,20100.0,20100.0,,PCG/SF58VS,PCG/SF58VS
PCG/SR58VS,PCG/SR58VS,PCG/SR58VS,POLARCAB, UPRIGHT FRIDGE - 580LT ,P,22800,0.25,0.3,17100.0,17100.0,,PCG/SR58VS,PCG/SR58VS
PCG/SF58VGS,PCG/SF58VGS,"PCG/SF58VGS
",POLARCAB, UPRIGHT FREEZER WITH GLASS DOOR - 580LT,P,31000,0.25,0.3,23250.0,23250.0,,,
PCG/SR58VGS,PCG/SR58VGS,"PCG/SR58VGS
",POLARCAB, UPRIGHT FRIDGE WITH GLASS DOOR - 580LT,P,24600,0.25,0.3,18450.0,18450.0,,,
PCG/SF30VGS,PCG/SF30VGS,PCG/SF30VGS,POLARCAB, UPRIGHT FREEZER WITH GLASS DOOR - 300LT,P,24800,0.25,0.3,18600.0,18600.0,,PCG/SF30VGS,PCG/SF30VGS
PCG/SR30VGS,PCG/SR30VGS,PCG/SR30VGS,POLARCAB, UPRIGHT FRIDGE WITH GLASS DOOR - 300LT,P,20800,0.25,0.3,15600.0,15600.0,,PCG/SR30VGS,PCG/SR30VGS
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 145,PAGE 145,PAGE 145,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
PCG/SF30VS,PCG/SF30VS,PCG/SF30VS,POLARCAB, UPRIGHT FREEZER - 300LT ,P,20800,0.25,0.3,15600.0,15600.0,,PCG/SF30VS,PCG/SF30VS
PCG/SR30VS,PCG/SR30VS,PCG/SR30VS,POLARCAB, UPRIGHT FRIDGE - 300LT,P,19800,0.25,0.3,14850.0,14850.0,,PCG/SR30VS,PCG/SR30VS
PCG/SF12VS,PCG/SF12VS,PCG/SF12VS,POLARCAB, UPRIGHT FREEZER - 120LT,P,13800,0.25,0.3,10350.0,10350.0,,PCG/SF12VS,PCG/SF12VS
PCG/SR12VS,PCG/SR12VS,PCG/SR12VS,POLARCAB, UPRIGHT FRIDGE - 120LT,P,11200,0.25,0.3,8400.0,8400.0,,PCG/SR12VS,PCG/SR12VS
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 146,PAGE 146,PAGE 146,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
PCY/ESL3851,PCY/ESL3851,"PCY/ESL3851
",POLARCAB,SALADETTE FRIDGE - FLAT TOP,P,25800,0.25,0.3,19350.0,19350.0,,,
PCY/ESL3852,PCY/ESL3852,PCY/ESL3852,POLARCAB,SALADETTE FRIDGE WITH GRANITE TOP,P,31800,0.25,0.3,23850.0,23850.0,,,
PCY/ESL3864,PCY/ESL3864,PCY/ESL3864,POLARCAB,SALADETTE FRIDGE WITH GRANITE TOP AND SNEEZEGUARD,P,29400,0.25,0.3,22050.0,22050.0,,,
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 147,PAGE 147,PAGE 147,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
PCY/ESL3853,PCY/ESL3853,PCY/ESL3853,POLARCAB,SALADETTE FRIDGE WITH PIZZATOP WITH HINGED LID,P,29400,0.25,0.3,22050.0,22050.0,,,
PCY/ESL3850,PCY/ESL3850,PCY/ESL3850,POLARCAB,SALADETTE FRIDGE WITH CUTTING BOARD AND HINGED LID,P,26400,0.25,0.3,19800.0,19800.0,,,
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 148,PAGE 148,PAGE 148,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
PCY/ESL3888,PCY/ESL3888,PCY/ESL3888,POLARCAB,PIZZA INGREDIENT FRIDGE - 8 DIV,P,13200,0.25,0.3,9900.0,9900.0,,PCY/ESL3888,PCY/ESL3888
PCY/ESL3888S,PCY/ESL3888S,"PCY/ESL3888S
",POLARCAB,PIZZA INGREDIENT FRIDGE WITH S/S LID - 8 DIV ,P,13200,0.25,0.3,9900.0,9900.0,,,
PCY/ESL3861,PCY/ESL3861,PCY/ESL3861,POLARCAB,PIZZA INGREDIENT FRIDGE - 6 DIV,P,12200,0.25,0.3,9150.0,9150.0,,PCY/ESL3861,PCY/ESL3861
PCY/ESL3861S,PCY/ESL3861S,"PCY/ESL3861S
",POLARCAB,PIZZA INGREDIENT FRIDGE WITH S/S LID - 6 DIV,P,12200,0.25,0.3,9150.0,9150.0,,,
PCG/RTS-83L,PCG/RTS-83L,PCG/RTS-83L,POLARCAB,SUSHI FRIDGE - 6 X 1/3GN,P,22800,0.25,0.3,17100.0,17100.0,,PCG/RTS-83L,PCG/RTS-83L
PCG/RTS-103L,PCG/RTS-103L,PCG/RTS-103L,POLARCAB,SUSHI FRIDGE - 6 X 1/3GN & 1 X 1/2GN,P,23800,0.25,0.3,17850.0,17850.0,,PCG/RTS-103L,PCG/RTS-103L
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 149,PAGE 149,PAGE 149,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
CR/MGF8453GR,CR/MGF8453GR,CR/MGF8453GR,COOKRITE,CHEF BASE WITH DRAWERS - 1840MM,P,49800,0.25,0.3,37350.0,37350.0,,CR/MGF8453GR,CR/MGF8453GR
CR/MGF8450GR,CR/MGF8450GR,CR/MGF8450GR,COOKRITE,CHEF BASE WITH DRAWERS - 1230MM,P,34400,0.25,0.3,25800.0,25800.0,,CR/MGF8450GR,CR/MGF8450GR
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 150,PAGE 150,PAGE 150,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
BBP2003,BBP2003,BBP2003,POLARCAB,BACK BAR COOLER - 3 SLIDING DOOR,P,17000,0.25,0.3,12750.0,12750.0,,BBP2003,BBP2003
BBP1003,BBP1003,BBP1003,POLARCAB,BACK BAR COOLER - 3 HINGED DOOR,P,16000,0.25,0.3,12000.0,12000.0,,BBP1003,BBP1003
BBP3003,BBP3003,BBP3003,POLARCAB,BACK BAR COOLER - 3 HINGED DOOR - STAINLESS STEEL,P,24000,0.25,0.3,18000.0,18000.0,,BBP3003,BBP3003
BBP2002,BBP2002,BBP2002,POLARCAB,BACK BAR COOLER - 2 SLIDING DOOR,P,13200,0.25,0.3,9900.0,9900.0,,BBP2002,BBP2002
BBP1002,BBP1002,BBP1002,POLARCAB,BACK BAR COOLER - 2 HINGED DOOR,P,12600,0.25,0.3,9450.0,9450.0,,BBP1002,BBP1002
BBP3002,BBP3002,BBP3002,POLARCAB,BACK BAR COOLER - 2 HINGED DOOR - STAINLESS STEEL,P,18800,0.25,0.3,14100.0,14100.0,,BBP3002,BBP3002
BBP1001,BBP1001,BBP1001,POLARCAB,BACK BAR COOLER - SINGLE HINGED DOOR,P,10400,0.25,0.3,7800.0,7800.0,,BBP1001,BBP1001
BBP3001,BBP3001,BBP3001,POLARCAB,BACK BAR COOLER - SINGLE HINGED DOOR - STAINLESS STEEL,P,15400,0.25,0.3,11550.0,11550.0,,BBP3001,BBP3001
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 151,PAGE 151,PAGE 151,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
BCP0360-B,BCP0360-B,BCP0360-B,POLARCAB,BEVERAGE COOLER - 620 X 635 X 1732MM - BLACK,P,9800,0.25,0.3,7350.0,7350.0,,BCP0360-B,BCP0360-B
BCP0360-W,BCP0360-W,BCP0360-W,POLARCAB,BEVERAGE COOLER - 620 X 635 X 1732MM - WHITE,P,9800,0.25,0.3,7350.0,7350.0,,BCP0360-W,BCP0360-W
BCP0402-B,BCP0402-B,"BCP0402-B
",POLARCAB,BEVERAGE COOLER - 620X630X1935MM - BLACK,P,12800,0.25,0.3,9600.0,9600.0,,,
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 152,PAGE 152,PAGE 152,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
CRYGR-CR500,CRYGR-CR500,CRYGR-CR500,CRYSTAL GR,SINGLE GLASS DOOR UPRIGHT FRIDGE,P,DISCON,--,--,,,,CRYGR-CR500,
CRYGR-CR600,CRYGR-CR600,CRYGR-CR600,CRYSTAL GR,SINGLE GLASS DOOR UPRIGHT FRIDGE,P,29800,0.25,0.3,22350.0,22350.0,,CRYGR-CR600,CRYGR-CR600
CRYGR-CRF400,CRYGR-CRF400,CRYGR-CRF400,CRYSTAL GR,SINGLE GLASS DOOR UPRIGHT FREEZER,P,29800,0.25,0.3,22350.0,22350.0,,CRYGR-CRF400,CRYGR-CRF400
CRYGR-CR400-3D,CRYGR-CR400-3D,CRYGR-CR400-3D,CRYSTAL GR,SINGLE GLASS DOOR UPRIGHT FREEZER - GLASS 3 SIDES,P,DISCON,--,--,,,,CRYGR-CR400-3D,
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 153,PAGE 153,PAGE 153,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
CRYGR-CRTF70,CRYGR-CRTF70,CRYGR-CRTF70,CRYSTAL GR,DISPLAY FREEZER - TABLE MODEL,P,14800,0.25,0.3,11100.0,11100.0,,CRYGR-CRTF70,CRYGR-CRTF70
CRYGR-EKTO56SGL,CRYGR-EKTO56SGL,CRYGR-EKTO56SGL,CRYSTAL GR,CHEST FREEZER WITH SLIDING GLASS TOP - 535LT,P,19800,0.25,0.3,14850.0,14850.0,,CRYGR-EKTO56SGL,CRYGR-EKTO56SGL
CRYGR-EKTO36SGL,CRYGR-EKTO36SGL,CRYGR-EKTO36SGL,CRYSTAL GR,CHEST FREEZER WITH SLIDING GLASS TOP - 356LT,P,16600,0.25,0.3,12450.0,12450.0,,CRYGR-EKTO36SGL,CRYGR-EKTO36SGL
CRYGR-EKTO-BASK,CRYGR-EKTO-BASK,CRYGR-EKTO-BASK,CRYSTAL GR,BASKET FOR SLIDING GLASS TOP FREEZER,,400,0.25,0.3,300.0,300.0,,CRYGR-EKTO-BASK,CRYGR-EKTO-BASK
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 154,PAGE 154,PAGE 154,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
CRYGR-ELEGANT56,CRYGR-ELEGANT56,CRYGR-ELEGANT56,CRYSTAL GR,ICE CREAM SCHOOP FREEZER,P,45800,0.25,0.3,34350.0,34350.0,,CRYGR-ELEGANT56,CRYGR-ELEGANT56
CRYGR-ELEGANT36,CRYGR-ELEGANT36,CRYGR-ELEGANT36,CRYSTAL GR,ICE CREAM SCHOOP FREEZER,P,39800,0.25,0.3,29850.0,29850.0,,CRYGR-ELEGANT36,CRYGR-ELEGANT36
GNI8120,GNI8120,GNI8120,INOXSERV,ICE CREAM INSERT - 360 X 165 X 120MM DEEP,,400,0.25,0.3,300.0,300.0,,GNI8120,GNI8120
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
,,,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
PCG/SD-620P,PCG/SD-620P,"PCG/SD-620P
",POLARCAB,ISLAND FREEZER W SLIDING GLASS TOP - 545L,P,15200,0.25,0.3,11400.0,11400.0,,,
PCG/SD-420P,PCG/SD-420P,"PCG/SD-420P
",POLARCAB,ISLAND FREEZER W SLIDING GLASS TOP - 355L,P,12200,0.25,0.3,9150.0,9150.0,,,
PCG/SD-200,PCG/SD-200,"PCG/SD-200
",POLARCAB,FREEZER WITH SLIDING GLASS TOP - 197L,P,7200,0.25,0.3,5400.0,5400.0,,,
PCG/SD-100,PCG/SD-100,"PCG/SD-100
",POLARCAB,FREEZER WITH SLIDING GLASS TOP - 97L,P,5400,0.25,0.3,4050.0,4050.0,,,
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 155,PAGE 155,PAGE 155,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
CRYGR-GELOBOX,CRYGR-GELOBOX,CRYGR-GELOBOX,CRYSTAL GR,FREEZER / GELATO STORAGE - WHITE,P,39000,0.25,0.3,29250.0,29250.0,,CRYGR-GELOBOX,CRYGR-GELOBOX
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 156,PAGE 156,PAGE 156,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
ICM/BQ12T,ICM/BQ12T,ICM/BQ12T,GOSHEN,ICE CREAM MACHINE - 5LT,P,28800,0.25,0.3,21600.0,21600.0,,ICM/BQ12T,ICM/BQ12T
GNI8120,GNI8120,GNI8120,INOXSERV,ICE CREAM INSERT - 360 X 165 X 120MM DEEP,,350,0.25,0.3,262.5,262.5,,GNI8120,GNI8120
SSM0002,SSM0002,SSM0002,POLARCAB,SOFT SERVE MACHINE WITH REFR HOPPER & AIR PUMP - FLOOR STANDING,P,75000,0.25,0.3,56250.0,56250.0,,SSM0002,SSM0002
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 157,PAGE 157,PAGE 157,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
SSM/ST16RELW-W,SSM/ST16RELW-W,SSM/ST16RELW-W,GOSHEN,SOFT SERVE MACHINE WITH REFR HOPPER - TABLE MODEL - SINGLE BARREL,P,44000,0.25,0.3,33000.0,33000.0,,SSM/ST16RELW-W,SSM/ST16RELW-W
